C1,C2,C3,C4,C5,C6,C7,C8,C9,Class
BIPF,-0.020242321242314884,5.902719487447833,YJCV,-0.6108461045083738,-2.77610411113213,WDXB,TCYK,OIXK,0
OMX,49.432259159204015,-62.96930502517977,YEX,5.34321182510122,-28.166973105913918,XBF,HZP,EAM,1
BIPF,0.07735924803518907,7.618314990698751,YJCV,0.0823655164446943,-11.982461947737203,WDXB,TCYK,OIXK,0
UOD,49.74964487095223,-38.98824252500246,XAT,4.6109163632455585,-15.14709040937512,ETX,PBH,UUF,1
RQQQ,-0.10738224074479545,1.5204316983055521,YJCV,-0.025945614685216792,-8.00121324842175,WDXB,MLTK,OIXK,0
WZK,49.867593658504546,-65.04031597714292,EKT,4.645503535654398,8.109834224902947,ETX,QRH,TWF,1
UOD,50.38234270942072,-25.075523711283413,EKT,4.688720902099092,-41.45536685074131,YNZ,QRH,TWF,1
UOD,49.85319606267646,-83.8865259857618,DVR,4.92453852492686,-35.91503020034366,YNZ,SVZ,TWF,1
BIPF,-0.21822011194025678,-10.287581647692875,QNGA,0.05743407634132097,-12.306883292016405,CZFB,MLTK,LQNP,0
BIPF,-0.21770026740105253,-7.404811695784045,YJCV,0.6014572243093913,2.8735635807081303,WDXB,TCYK,LQNP,0
RQQQ,-0.16768084515544515,-5.780260464761909,QNGA,-0.33120263514009873,2.1976330701676563,WDXB,MLTK,OIXK,0
PCI,49.79329260036215,-41.778896676746086,MLR,5.011549338023135,-23.773915614598447,YST,HZP,CFE,1
BIPF,0.21628880445179316,6.26683134342334,QNGA,0.2881969091217966,15.7967741826577,WDXB,TCYK,OIXK,0
RQQQ,-0.007997888385724345,6.2784739665012745,YJCV,-0.11986768494133637,21.1240605602393,CZFB,TCYK,OIXK,0
RQQQ,-0.16571541140424076,-14.862143220764104,QNGA,-0.3407019576067213,1.5664065552590278,WDXB,TCYK,LQNP,0
RQQQ,0.31898208142979295,3.861798749932028,QNGA,-0.0973714985741748,-24.219847133204166,WDXB,MLTK,OIXK,0
RQQQ,0.17736952736608816,8.931001096009867,QNGA,-0.1936836279427246,-17.400174104781314,WDXB,MLTK,OIXK,0
KYG,49.451831112627964,-64.93321915513025,EKT,4.714012512062631,-7.962600797029856,BWA,PBH,UUF,1
QKK,50.68724010775968,-59.29791488824655,MDX,5.4070438815809645,-15.418058487752369,XAB,HZP,EAM,1
RQQQ,-0.2693777549177866,-8.492584640579935,QNGA,0.4670861825665342,-3.7700691340641623,WDXB,TCYK,LQNP,0
UOD,49.85102461975394,-44.51756290057841,XAT,5.210014118819013,-32.7689006605959,ETX,QRH,CYL,1
QKK,49.954949393432095,-38.710094092708204,MDX,4.726647968930558,-7.257407397284656,XAB,OOR,CFE,1
RQQQ,-0.024414923922223688,-13.14056514516498,QNGA,-0.22739460257097666,0.027446603869404812,CZFB,MLTK,OIXK,0
UOD,49.53289216380875,-46.30326463602885,DVR,4.764695405458676,-18.751782673101754,YNZ,PBH,UUF,1
UOD,49.44954796718843,-63.83643602976135,XAT,4.3359092409547175,-16.5188241689115,ETX,PBH,CYL,1
BIPF,0.2850490071271507,2.542027037540408,YJCV,0.10837559218137736,-14.265562446825747,WDXB,TCYK,LQNP,0
WZK,49.60287426211571,-43.17049376340523,XAT,5.555427179340416,-20.729122244456967,YNZ,SVZ,TWF,1
BIPF,-0.03133156420057111,10.677862749509279,QNGA,0.004899319847241762,-2.122784489826168,WDXB,MLTK,OIXK,0
UOD,50.49557349202562,-65.27454595803097,EKT,4.952032705758773,-15.751918147455967,BWA,PBH,TWF,1
KYG,49.993363919273584,-42.11579218468765,XAT,5.256485294054318,-25.524005868811603,ETX,PBH,TWF,1
QKK,49.959875777453256,-42.42246086363019,MLR,4.916633230385841,-27.1529455368887,XBF,RRH,EAM,1
BIPF,0.3421722168142978,5.193178709550066,YJCV,0.47930122127139296,-6.523902562659655,CZFB,MLTK,LQNP,0
BIPF,0.19715828623382736,13.884633377446223,YJCV,-0.13481375530169346,-4.770065392937522,CZFB,TCYK,OIXK,0
BIPF,0.09258810586427038,6.5735111145090475,YJCV,-0.5066550320100187,3.776630870219968,WDXB,MLTK,OIXK,0
BIPF,0.04909168860600361,10.556139805454439,QNGA,-0.5890385990320347,-5.259178665688337,WDXB,TCYK,LQNP,0
WZK,50.17207486886856,-44.01877596617989,EKT,5.095219721050899,-28.187047919779054,ETX,QRH,CYL,1
BIPF,0.6758445508046195,-1.1724599189319793,YJCV,-0.04945018038411068,14.691648844491683,CZFB,TCYK,OIXK,0
KYG,50.27877446878239,-39.512864950565856,XAT,5.254085802492844,-13.867812357635032,BWA,SVZ,CYL,1
UOD,49.74348049505482,-48.638524286847776,XAT,4.820153997633877,-33.05928752347498,BWA,QRH,CYL,1
RQQQ,-0.1074158125131122,4.720082231140921,QNGA,-0.2890393343966213,2.832707767075455,WDXB,TCYK,OIXK,0
BIPF,-0.48269939057978456,28.47525761252898,QNGA,-0.47580148214835466,-2.8989577086674707,WDXB,MLTK,LQNP,0
KYG,49.87732862232005,-43.658584616408746,XAT,4.349414313848532,-32.00658176672395,YNZ,PBH,UUF,1
PCI,49.64725675968384,-44.297688401143496,YEX,4.724913127587027,-18.057989030670083,XBF,HZP,KFB,1
RQQQ,0.26774524707589936,-5.788109456480541,QNGA,-0.028739176293419304,-4.828236542484331,CZFB,TCYK,LQNP,0
RQQQ,-0.17847461548034346,15.914970788401748,QNGA,0.001168663055529473,-6.737524947074784,CZFB,MLTK,OIXK,0
BIPF,-0.017672359939980776,-23.711228394641267,YJCV,-0.07521736210714229,-16.03744338892637,CZFB,TCYK,LQNP,0
KYG,49.4818126109316,-76.03496851118685,EKT,4.772326401562125,-12.760565905854856,BWA,QRH,TWF,1
WZK,49.970691830583185,-58.674431379004425,XAT,5.581993143846952,-28.253490609516295,BWA,SVZ,UUF,1
BIPF,-0.5868078116331837,9.9424234106497,QNGA,0.07471817078165068,-7.775934672252104,CZFB,MLTK,OIXK,0
OMX,50.079178073606165,-42.53172050465564,YEX,4.795073640244177,-31.215208516521,XBF,OOR,EAM,1
BIPF,-0.019479079917162995,-6.570483292948172,QNGA,0.7683770726088682,5.462791989074912,CZFB,TCYK,LQNP,0
QKK,49.537413502810935,-33.313353020711716,YEX,4.530393902282006,-18.53946303826301,YST,OOR,CFE,1
RQQQ,-0.2262098081618379,13.046216233812405,QNGA,-0.28166794310183746,-2.6596096990299998,WDXB,MLTK,OIXK,0
WZK,49.73517444374786,-44.985671659240666,EKT,5.505124516544286,-18.158661243137125,ETX,QRH,CYL,1
UOD,50.25449508987717,-44.83014247211634,EKT,4.9762093549928705,-14.591779110350064,ETX,QRH,UUF,1
PCI,50.24579928280365,-41.60165800656676,YEX,4.915037467382843,-22.167739162191587,XAB,OOR,EAM,1
OMX,49.94119275574488,-60.82934148772272,MDX,5.127449694375323,-3.47628101224862,YST,HZP,CFE,1
BIPF,-0.22337433817963806,0.7156611177580727,QNGA,0.3223927823211092,1.5872181105376673,WDXB,MLTK,LQNP,0
BIPF,-0.22697373001994703,3.7487101258367233,QNGA,0.343709309876506,-16.71103183968777,CZFB,MLTK,OIXK,0
RQQQ,0.10062525106876465,11.029716793853233,QNGA,0.2738712546983722,-15.156254328055496,WDXB,TCYK,LQNP,0
UOD,49.87881598861732,-43.69975008352069,EKT,5.050572275616971,-28.32767451049859,ETX,QRH,TWF,1
WZK,49.72853635063242,-73.50764325410954,XAT,4.953163658317546,-23.971768878501692,BWA,QRH,TWF,1
RQQQ,-0.2569023623480333,9.822739790330992,YJCV,0.3500970098301372,-5.842878455850988,WDXB,MLTK,LQNP,0
RQQQ,0.0005567064177773603,0.727875122184384,QNGA,0.47686366749577375,9.568765040323372,WDXB,TCYK,OIXK,0
WZK,49.39350980674958,-50.21452695199783,EKT,5.134506015579249,-27.239400598461565,BWA,SVZ,UUF,1
RQQQ,0.19505978589234255,-6.355809192847057,QNGA,-0.322731125131014,-7.582719827341452,CZFB,TCYK,OIXK,0
UOD,50.35528553398027,-56.15223094490954,DVR,4.953766919784444,-10.646899279923604,BWA,QRH,UUF,1
UOD,50.06142278749946,-47.060391051368576,DVR,5.2370478802116365,-27.483870483335306,BWA,QRH,TWF,1
RQQQ,-0.33752317365423,-13.518786855972758,YJCV,-0.31811224545426753,-7.824679824326718,CZFB,TCYK,LQNP,0
BIPF,-0.2559639124520538,-5.599674756769367,YJCV,-0.24510960546237057,1.1833032509426513,WDXB,TCYK,LQNP,0
PCI,49.73554031931558,-36.29013893525668,YEX,4.876965355642709,-33.74489095748655,YST,HZP,KFB,1
UOD,50.763270804343044,-57.147724813297096,XAT,5.2017643275694505,-16.7242421738651,ETX,QRH,UUF,1
BIPF,-0.20121703420674164,13.427766598385485,YJCV,-0.059071953314148024,5.596184376481635,WDXB,MLTK,OIXK,0
OMX,50.207959540730414,-39.87219684168382,MDX,5.079870304017751,-1.4609497298375622,XAB,OOR,KFB,1
OMX,49.843584643492775,-35.777734678562524,MLR,5.338967003596704,-20.527546194690647,XAB,HZP,KFB,1
OMX,49.97418087702157,-57.450758990021384,MDX,4.443520142082813,-25.238570379174675,XBF,RRH,KFB,1
OMX,50.289174821552436,-51.188771857882706,YEX,5.0404486491924585,-25.571335372769152,XBF,HZP,KFB,1
WZK,49.60942684736694,-54.3508698590115,XAT,4.550323772003511,-14.877227741080134,ETX,SVZ,UUF,1
OMX,50.1047818038505,-60.404638442786386,MLR,4.510915901235937,-25.384750921087583,YST,RRH,EAM,1
UOD,49.972914873133206,-48.73890506981161,EKT,5.312200197616826,-11.726453718938064,YNZ,PBH,TWF,1
WZK,50.010775044786044,-44.79315211044594,XAT,5.026804421876741,-7.212781438799675,BWA,PBH,TWF,1
PCI,50.358894517760035,-55.93476412552255,YEX,5.2082668531064575,-19.333322397290946,YST,OOR,CFE,1
UOD,49.71876699019549,-61.29027836541055,DVR,4.426724436365274,-16.297388567083786,BWA,QRH,TWF,1
OMX,49.6948293276204,-51.64453979436482,MLR,5.264201098851208,-5.263545446623583,XAB,OOR,EAM,1
BIPF,0.12912777795488295,-5.994872836849487,QNGA,-0.08562144743241479,4.556870008472048,CZFB,MLTK,LQNP,0
WZK,50.43030673953653,-50.50763194706985,XAT,5.181452085683313,-26.412556601997174,BWA,PBH,UUF,1
BIPF,0.3427990590454542,-2.012806768233262,YJCV,-0.09792689800741282,14.469190510208103,CZFB,MLTK,LQNP,0
PCI,49.95944435399309,-42.415749187344055,YEX,4.946511710276558,-8.125596641066704,XAB,RRH,EAM,1
PCI,49.57662587330477,-46.65259141865558,MLR,5.41398646217217,-38.613761979751,XAB,RRH,KFB,1
KYG,49.25165371084534,-28.95937266461238,XAT,5.198106249410117,-40.16601913725617,YNZ,QRH,CYL,1
KYG,49.94102868238667,-39.18444395192865,DVR,4.871977879462216,-7.281928599741654,YNZ,QRH,UUF,1
WZK,50.19449493700133,-60.6930005836271,EKT,5.216909418670568,-19.100834422675007,BWA,PBH,TWF,1
RQQQ,0.049993005982387484,3.004117967332245,YJCV,0.13495376772913711,-6.707010655120983,WDXB,MLTK,LQNP,0
RQQQ,-0.3454540878437089,-20.26146648270869,YJCV,-0.14087895585583174,-12.251070225167522,CZFB,TCYK,LQNP,0
RQQQ,-0.09397903272016463,4.282233713060528,YJCV,-0.06482407585805816,4.585940736589941,CZFB,TCYK,LQNP,0
KYG,50.271785120311094,-39.976295120608384,DVR,4.787683510941007,-19.686404674642898,ETX,PBH,UUF,1
BIPF,0.19637793168144585,11.357219581151005,QNGA,-0.3372791999816444,13.294077082643053,CZFB,MLTK,LQNP,0
RQQQ,-0.4924884180501957,2.538012516487094,QNGA,0.10119608869578578,-9.826103255744469,CZFB,MLTK,OIXK,0
RQQQ,0.15100797384288348,-8.732528345583773,QNGA,0.2778940160093793,0.4702770908648123,WDXB,MLTK,LQNP,0
RQQQ,0.409604423725105,14.161337645199904,QNGA,-0.0679515826239386,16.148265495965248,WDXB,MLTK,LQNP,0
KYG,50.41161702004279,-41.740919207948714,XAT,5.462980369795537,-30.319911666147217,ETX,PBH,TWF,1
RQQQ,0.05786105864146387,4.7534937257532555,YJCV,0.24426963780890582,0.9007858884848048,WDXB,TCYK,LQNP,0
UOD,49.73683483610043,-38.79426210118816,EKT,4.935365266460441,-36.53773226483759,YNZ,QRH,CYL,1
BIPF,-0.08901388519491969,-6.660619808875275,QNGA,-0.544025002719159,7.999100689631624,WDXB,MLTK,LQNP,0
UOD,50.073006837003994,-54.560354981714944,EKT,5.052992351721409,-17.17399168122243,YNZ,QRH,TWF,1
BIPF,-0.13132001213150823,8.860683002740721,QNGA,-0.3622797447528408,4.917389154534034,WDXB,TCYK,OIXK,0
PCI,50.24062823899332,-62.88042636610584,MDX,5.125852373162798,-26.63877941794176,XBF,RRH,CFE,1
BIPF,-0.4971099525788764,-25.826307058153944,QNGA,-0.17927289143935835,-2.360650041413243,CZFB,TCYK,OIXK,0
KYG,49.70902383933826,-46.9420909983631,DVR,4.245579825445167,-18.22367508909158,YNZ,PBH,CYL,1
BIPF,-0.2634336088782435,-4.801837845665805,YJCV,-0.11840614662959612,-9.731822554062955,WDXB,TCYK,OIXK,0
QKK,49.6995849023613,-44.66045882241,YEX,4.486670241299066,-18.80053495057651,YST,HZP,CFE,1
OMX,50.00908338937556,-43.864175672458124,YEX,4.614722388483783,-29.16506560686183,XAB,HZP,KFB,1
OMX,50.408105698390976,-38.6143140783843,MDX,4.507174070561805,-24.36364896017461,YST,OOR,KFB,1
RQQQ,-0.38094230710606297,-20.593669334754555,QNGA,-0.0955077830788629,8.768202191718022,CZFB,MLTK,OIXK,0
PCI,49.96493904236929,-45.03380009317179,MDX, ?,-14.740232359578918,XBF,OOR,CFE,1
KYG,50.214773638104,-36.416459745587176,DVR,4.700089269079155,-33.12905731908577,BWA,SVZ,CYL,1
RQQQ,0.0989380436462885,-1.5798758016746421,YJCV,0.14960694449706427,6.400511075136307,CZFB,TCYK,LQNP,0
BIPF,-0.5678104994138238,5.2234702589283035,YJCV,0.1443955892798812,6.614374144999918,CZFB,MLTK,OIXK,0
KYG,50.142422663062916,-38.792681416942436,XAT,4.955216205286764,-16.302332840891363,ETX,PBH,TWF,1
UOD,49.74953559767142,-40.66379716776215,XAT,4.8654143170161115,-8.220216599462898,YNZ,QRH,CYL,1
WZK,50.19003744051017,-53.8291080095817,EKT,5.16523245111068,-16.24073026510584,BWA,SVZ,UUF,1
BIPF,-0.23607466895022572,7.557428008807143,YJCV,-0.2464093301187283,4.601385643545408,WDXB,TCYK,OIXK,0
BIPF,-0.5484007152175557,-9.342050355592047,YJCV,0.10972979930711167,11.05939422000225,CZFB,TCYK,LQNP,0
WZK,49.51999803649662,-44.65033075880315,DVR,4.80091312864186,-9.969999612123448,BWA,QRH,UUF,1
RQQQ,-0.07002077329933018,5.225874483454596,YJCV,-0.2119853626630333,-11.263287596334397,CZFB,TCYK,LQNP,0
BIPF,-0.29830449425491484,-16.54328788803823,YJCV,-0.38358246788530054,14.153478972025933,WDXB,MLTK,LQNP,0
UOD,50.027790840692546,-54.27303709273284,DVR,4.713149164299927,-5.533156238610671,ETX,PBH,CYL,1
PCI,50.0238264516053,-45.45956679894663,MDX,5.114173155138596,-2.536030508888217,XBF,HZP,KFB,1
KYG,49.82254756747636,-57.96340217456074,EKT,4.4254794807436815,-15.058143425120349,YNZ,QRH,TWF,1
UOD,50.56615131524756,-37.03800891937812,DVR,4.900240357059378,-32.94400228763056,ETX,QRH,CYL,1
BIPF,-0.11563018419744131,-4.385500327296386,QNGA,0.4417158601332705,1.7778342547520956,WDXB,TCYK,OIXK,0
BIPF,0.07985956888284175,-9.034786630658742,YJCV,0.21171082026454718,-11.589420897200377,WDXB,TCYK,LQNP,0
BIPF,0.4788705803357422,-22.677124089256292,YJCV,-0.6258895266724563,-5.325204374224459,WDXB,TCYK,LQNP,0
RQQQ,-0.2758993129248846,1.2925058262621005,QNGA,-0.5183015682158663,3.965357574734349,WDXB,MLTK,LQNP,0
WZK,49.90504231111876,-55.138931185715066,XAT,4.738333993984113,-26.70967594166742,ETX,PBH,TWF,1
QKK,49.77632760787636,-65.31761572181112,MDX,4.989288057293429,-26.113449364624106,XAB,RRH,EAM,1
BIPF,0.2733677589825751,-5.831812729328752,YJCV,0.3566841242482483,1.9696529501642757,CZFB,TCYK,LQNP,0
OMX,49.754561459415584,-44.772439082794584,MDX,5.504487489243184,-4.476467564749921,XAB,OOR,CFE,1
BIPF,0.12720156236085933,15.79078677056957,YJCV,0.1602302193946907,4.854287942034124,WDXB,TCYK,LQNP,0
WZK,50.43574117004956,-52.26225944959626,EKT,5.021788648782044,-15.919774551242067,BWA,QRH,TWF,1
KYG,49.57207027611147,-53.789078237696465,XAT,5.2740206439553,-20.150918885519413,YNZ,PBH,TWF,1
RQQQ,-0.6650763321883023,10.613594801908077,QNGA,-0.3741053493463366,-10.320417373209793,WDXB,TCYK,LQNP,0
BIPF,0.022808190393364666,-21.61120067888052,YJCV,-0.13266726816300103,16.153583965283378,CZFB,MLTK,OIXK,0
RQQQ,-0.22811369692970304,-14.658920292412908,QNGA,0.45569976070941826,4.937904982929161,WDXB,TCYK,LQNP,0
RQQQ,0.12480727214117243,3.4639111272365426,YJCV,-0.3935493670617446,0.6768036331229742,WDXB,TCYK,OIXK,0
BIPF,-0.02961804801088798,9.528779061346036,YJCV,0.1132413287304376,14.312144221785685,CZFB,MLTK,LQNP,0
BIPF,-0.3229724601414217,6.246470058315773,QNGA,0.09733233696059206,-17.20740335939255,CZFB,TCYK,OIXK,0
QKK,49.89163897685921,-40.44223956200831,MDX,4.791702644500965,-4.315253837168775,XAB,HZP,KFB,1
WZK,50.163541360147,-56.52760182440895,XAT,4.812863733910342,-19.051334308695978,BWA,PBH,CYL,1
BIPF,0.12411677737776439,-14.010397829494657,YJCV,-0.16450023800531172,-11.370600550168529,WDXB,TCYK,OIXK,0
KYG,50.20560147953367,-44.90656745052442,EKT,4.877525397496371,-32.335418975799605,BWA,SVZ,TWF,1
KYG,49.652579627526904,-30.297951302019968,EKT,4.959343109224089,-14.993493719448214,BWA,QRH,UUF,1
WZK,49.68548760849183,-37.442409781187855,EKT,5.310669047659304,-28.022047195390375,YNZ,PBH,CYL,1
WZK,49.61019676867351,-36.18412089818939,XAT,4.7393116806577416,-15.154197870244069,ETX,SVZ,CYL,1
BIPF,0.12507649361820936,1.2566271292244324,QNGA,-0.49532107647557744,-2.302234757022032,WDXB,MLTK,LQNP,0
BIPF,-0.3331159832916203,-0.9789558654279489,QNGA,0.13729118920641672,-12.195546298684048,CZFB,TCYK,LQNP,0
OMX,50.1713897107594,-49.46175063891433,MDX,5.123085100803446,-34.47591572165541,XAB,OOR,CFE,1
WZK,49.58007752714969,-77.95842439757831,DVR,4.8813661749937545,-10.902310958659108,YNZ,SVZ,UUF,1
WZK,49.47023785358327,-55.80528414375297,EKT,5.307443188979221,-29.834209738507745,YNZ,PBH,UUF,1
UOD,50.484851451133295,-64.75175134696184,EKT,5.0173722902502185,-6.437082469364189,YNZ,QRH,CYL,1
BIPF,0.014820681554628288,2.179205152702417,YJCV,0.107929642058427,-7.816293615047533,CZFB,MLTK,OIXK,0
BIPF,-0.0067144244546291035,-7.862739796198959,YJCV,0.16924785326905753,-1.9231687103738524,WDXB,MLTK,OIXK,0
OMX,50.3976344532711,-50.26282964347825,YEX,5.400655837901608,-34.731078001980045,XAB,RRH,CFE,1
RQQQ,0.22239621191474804,3.9666617383028884,YJCV,-0.21584266609310793,-15.562765353883393,CZFB,TCYK,OIXK,0
RQQQ,0.004317955026906921,-10.039103294497204,QNGA,0.43623496559153224,4.365573251780701,WDXB,MLTK,LQNP,0
UOD,50.424319869360374,-71.69380380206908,XAT,5.042114131528074,-29.069964062267587,ETX,SVZ,TWF,1
KYG,50.21105522564958,-63.56890364858343,DVR,5.2171102291489175,-21.22077328534529,ETX,QRH,UUF,1
UOD,49.98969799567614,-47.04267904915253,XAT,4.800911074127372,-11.200113477253687,BWA,QRH,TWF,1
BIPF,0.18972785139417303,7.751253249009581,YJCV,-0.35644703111007714,4.230138123115703,WDXB,MLTK,OIXK,0
KYG,50.577511002823734,-61.61603953865653,XAT,5.11017481114244,-38.24673447349408,YNZ,PBH,UUF,1
BIPF,-0.34227022886312447,11.214313913625421,QNGA,-0.3713791466077375,-7.6459947946469615,WDXB,TCYK,LQNP,0
RQQQ,0.5896263660863748,-3.5741045873601376,YJCV,0.038774983917980343,8.777685518942963,CZFB,MLTK,OIXK,0
BIPF,0.6148619988801961,5.002055006305128,QNGA,-0.091263451628633,-19.713985225615296,CZFB,MLTK,OIXK,0
QKK,50.09968758198102,-40.31489072911245,YEX,4.44961831693095,-29.57328855312542,XAB,OOR,EAM,1
UOD,50.03343547614444,-52.60448587403842,DVR,5.391931895488178,-22.773739360136993,BWA,PBH,CYL,1
RQQQ,0.28315718491619707,-14.9413927219931,YJCV,0.12823136002725288,-7.692959135271087,CZFB,TCYK,OIXK,0
OMX,50.08327055364409,-54.18477081727441,MLR,5.313603470558256,-34.61188009658701,XBF,HZP,KFB,1
UOD,49.700171533494206,-41.09720953480375,DVR,4.864469323037701,-22.81762264011586,YNZ,QRH,UUF,1
RQQQ,0.05811432540644944,-7.1728986687549545,YJCV,0.04049152949724333,-12.502377179514976,CZFB,MLTK,OIXK,0
WZK,49.69233123278785,-42.36447664608244,DVR,4.987914870974004,-39.142509737622696,BWA,PBH,CYL,1
RQQQ,0.07994963997613845,18.349840214270426,YJCV,-0.598597388360789,-12.357429894365993,WDXB,MLTK,LQNP,0
WZK,50.11745649808308,-31.809364801654585,EKT,5.0351502675437825,-15.990761570511435,BWA,SVZ,UUF,1
UOD,50.04799008421853,-46.77124017269486,EKT,4.804740106044133,-32.127866876407,BWA,QRH,UUF,1
KYG,49.59486102008331,-54.262334260550944,XAT,4.913879915136848,-13.750274414723084,ETX,SVZ,CYL,1
UOD,49.85710906961517,-34.99731713594768,DVR,4.774211009293377,-13.249374031868859,BWA,QRH,TWF,1
KYG,49.711898624479225,-37.5269304790154,EKT,4.843204597185486,-28.386257478943755,ETX,SVZ,TWF,1
OMX,49.46971100522588,-41.504708802611184,MDX,5.393316197253138,-34.47464786712626,XAB,OOR,EAM,1
RQQQ,0.38740724801617693,-7.215265186180496,YJCV,-0.25359301428011377,-17.69894981855217,WDXB,TCYK,LQNP,0
PCI,50.62561137401969,-32.95459418278543,MDX,5.314331829115512,-37.03554707152101,XAB,HZP,KFB,1
BIPF,0.19726714702150575,9.604523655969833,QNGA,0.08254420546474857,-1.184880025108128,WDXB,TCYK,LQNP,0
RQQQ,-0.15716568546218865,11.041015785486021,QNGA,-0.07704648218642034,-5.480256615286723,CZFB,MLTK,LQNP,0
KYG,49.74918831080363,-57.25368376041387,EKT,5.264265592115228,-28.2882106857183,ETX,QRH,CYL,1
RQQQ,-0.09607832357543668,5.946911467297115,QNGA,-0.07011256702584355,-3.072463180592665,WDXB,TCYK,LQNP,0
WZK,49.981523112273294,-63.26184517280393,DVR,5.093173791795235,-20.26806234409426,YNZ,PBH,CYL,1
RQQQ,0.2169398733255838,-15.387874575128478,QNGA,-0.3622611585211079,7.373360325825691,CZFB,TCYK,OIXK,0
UOD,49.799840917406826,-40.68732904923695,XAT,5.246326180323343,-13.218214356466724,ETX,PBH,TWF,1
WZK,50.3270427578781,-46.15413822248821,EKT,5.170218900070896,-21.970947183674756,ETX,SVZ,UUF,1
PCI,50.11048854642145,-51.400050717554535,MLR,4.5506365960424535,-10.58219463665019,XBF,RRH,CFE,1
RQQQ,-0.02594875014719262,2.4736006241618016,YJCV,-0.028791551695605832,7.873580629580705,WDXB,TCYK,LQNP,0
BIPF,0.060444784524046585,3.2506242175337547,YJCV,-0.42075977040764323,-5.969126464395368,CZFB,MLTK,OIXK,0
KYG,50.490849064107785,-61.71276479935715,XAT,5.519503272560853,-23.566146352302177,BWA,SVZ,TWF,1
BIPF,-0.3340034703491389,0.9512025311097829,YJCV,-0.5055547377075169,4.091154962462477,WDXB,TCYK,LQNP,0
KYG,49.80820683663052,-44.49473447060788,DVR,4.848490848400113,-20.033417940529436,BWA,SVZ,TWF,1
RQQQ,0.17090263161574923,3.6524369438901867,QNGA,-0.13504883153713204,-17.408724214402717,CZFB,MLTK,LQNP,0
BIPF,0.14115702486240522,-13.975271522465837,QNGA,-0.2801149326604467,36.29885355722246,WDXB,MLTK,OIXK,0
KYG,50.00464926668246,-40.109543675086485,DVR,5.108153822511588,-13.24126150003541,ETX,QRH,UUF,1
OMX,50.01915106124205,-59.87537386086899,YEX,5.0562699901005175,-21.29460443541943,XAB,OOR,CFE,1
WZK,49.841076056631245,-44.610415802393234,DVR,4.847375409641326,-19.866019612582175,YNZ,SVZ,CYL,1
RQQQ,0.409744541944892,-8.088306139015387,QNGA,-0.1909961894549198,-0.04462080731190911,WDXB,TCYK,OIXK,0
RQQQ,0.8720064884184843,-0.7117835055305097,QNGA,-0.06893218616418523,24.607266792023434,WDXB,MLTK,LQNP,0
BIPF,0.045217131336038434,-0.31278526240170473,QNGA,-0.07125706396413324,2.596858208400796,CZFB,MLTK,LQNP,0
UOD,49.97996181512955,-52.499720732333415,DVR,5.342776688951261,-13.981411505850433,BWA,PBH,TWF,1
KYG,49.60372154053831,-57.09668637772418,EKT,4.796301163027114,-51.00990932559357,YNZ,PBH,UUF,1
UOD,50.1365853660805,-39.69415407281399,EKT,4.981225871148772,-23.295485321351734,BWA,SVZ,TWF,1
BIPF,0.24191371564503106,-2.239765652255836,YJCV,0.09570322118491752,-0.15834184957529412,WDXB,MLTK,OIXK,0
RQQQ,-0.2989756892056079,-1.8789987754581758,QNGA,0.5165220911475349,13.091320876051117,WDXB,TCYK,OIXK,0
PCI,50.48838296541,-52.15489724437041,MLR,5.057751388042539,-28.98936505709966,XBF,RRH,KFB,1
PCI,49.71367854126961,-42.266023350950704,YEX,5.018545933385592,-25.8938301853733,YST,OOR,EAM,1
BIPF,0.07779755970113726,-9.588595879027489,QNGA,0.05050919447256443,12.22528639568341,CZFB,MLTK,LQNP,0
WZK,49.6971149370638,-52.232639627110174,XAT,5.052955812052607,-12.062465316966312,ETX,QRH,UUF,1
QKK,49.833732854594864,-56.60341231688547,MDX,4.965437440611372,-10.443624697444738,YST,OOR,CFE,1
WZK,49.59331910778173,-53.62015230300052,XAT,4.863388553775748,-27.51914914964925,ETX,PBH,CYL,1
KYG,49.992227530532475,-55.33832778991671,EKT,5.664317724560893,-15.46689609682134,YNZ,QRH,TWF,1
BIPF,-0.13089099608289875,4.363265050997766,YJCV,-0.08538113818147122,-3.7129567315413183,WDXB,MLTK,LQNP,0
OMX,49.8064978099482,-41.05664566373692,MDX,4.887104001782069,-15.923926719924376,XAB,HZP,EAM,1
UOD,50.142663785710205,-41.1111809641768,EKT,5.089102681335454,-12.786975386819421,BWA,QRH,TWF,1
RQQQ,-0.04251974153370949,-10.598509305890552,YJCV,-0.1718602822114525,5.061489032249957,WDXB,MLTK,LQNP,0
RQQQ,-0.07954886103436701,-2.9435419465260058,QNGA,-0.13946667275722713,13.067110090508034,WDXB,TCYK,OIXK,0
RQQQ,-0.1928563796036182,-13.375644888585413,QNGA,0.18574274629333237,-18.245004414172506,CZFB,TCYK,LQNP,0
KYG,49.80411144756152,-58.43662913012524,DVR,5.307737532218244,-36.801688688165456,ETX,SVZ,UUF,1
RQQQ,-0.039885452838103345,-11.085800015244507,QNGA,-0.9831760501611878,-3.0946685446536453,WDXB,TCYK,OIXK,0
RQQQ,-0.1595957838128803,-16.104374368252827,QNGA,0.034244335090502294,-4.125088527161721,CZFB,TCYK,OIXK,0
RQQQ,0.11449366968500602,9.858434959451142,YJCV,0.22515133116704622,-2.5269586221983715,WDXB,MLTK,LQNP,0
